purchase_id,user_id,skin_name,rarity,price_vp,region,payment_method,purchase_date
3845,955489,Prime Phantom,Ultra,2475,BR,PayPal,2026-03-27 04:48:16
3846,456219,Ion Sheriff,Ultra,2475,AP,Credit Card,2026-04-29 07:30:59
3847,512231,Reaver Vandal,Select,875,BR,PayPal,2026-04-11 21:52:24
3848,374212,Reaver Vandal,Deluxe,1275,NA,Credit Card,2026-02-28 21:24:16
3849,154001,Elderflame Operator,Premium,1775,LAS,Credit Card,2026-04-26 20:03:21
3850,815399,Reaver Vandal,Select,875,NA,Credit Card,2026-02-24 03:02:49
3851,253837,Glitchpop Phantom,Deluxe,1275,AP,PayPal,2026-05-08 18:44:25
3852,150306,Prime Phantom,Select,875,LAN,Credit Card,2026-04-21 20:33:19
3853,210806,Oni Katana,Deluxe,1275,LAN,Credit Card,2026-03-11 12:44:36
3854,990134,Oni Katana,Select,875,AP,Valorant Points Card,2026-03-28 23:27:36
3855,878066,RGX Blade,Ultra,2475,BR,Credit Card,2026-04-21 06:52:53
3856,294665,Oni Katana,Ultra,2475,AP,Valorant Points Card,2026-03-27 07:02:40
3857,705075,RGX Blade,Deluxe,1275,NA,Credit Card,2026-05-02 01:34:12
3858,580122,RGX Blade,Select,875,AP,Credit Card,2026-04-02 03:25:04
3859,718766,Elderflame Operator,Deluxe,1275,EU,PayPal,2026-02-13 02:49:15
3860,747357,Prelude to Chaos Vandal,Ultra,2475,LAN,Credit Card,2026-03-10 04:42:28
3861,973391,Glitchpop Phantom,Select,875,LAN,Credit Card,2026-04-17 12:42:10
3862,502245,Prelude to Chaos Vandal,Premium,1775,NA,Valorant Points Card,2026-01-19 18:10:49
3863,914526,Prelude to Chaos Vandal,Deluxe,1275,AP,PayPal,2026-03-22 05:49:24
3864,516028,Prelude to Chaos Vandal,Premium,1775,BR,Credit Card,2026-04-12 10:01:06
3865,600785,Oni Katana,Select,875,BR,PayPal,2026-01-03 03:36:21
3866,271516,Glitchpop Phantom,Deluxe,1275,LAS,Credit Card,2026-03-04 13:33:04
3867,469632,Prime Phantom,Deluxe,1275,EU,Credit Card,2026-04-05 08:43:41
3868,478547,Glitchpop Phantom,Deluxe,1275,LAN,PayPal,2026-01-22 00:50:31
3869,105366,Prelude to Chaos Vandal,Select,875,EU,Valorant Points Card,2026-03-10 15:59:04
3870,279270,RGX Blade,Select,875,EU,Valorant Points Card,2026-01-17 21:37:37
3871,490713,RGX Blade,Deluxe,1275,NA,PayPal,2026-04-06 14:25:00
3872,137302,Ion Sheriff,Select,875,LAN,PayPal,2026-03-21 16:17:51
3873,211807,Reaver Vandal,Deluxe,1275,BR,Valorant Points Card,2026-04-09 07:47:25
3874,679303,Ion Sheriff,Premium,1775,LAS,Credit Card,2026-01-15 06:35:29
3875,369256,Prelude to Chaos Vandal,Ultra,2475,AP,Valorant Points Card,2026-02-03 08:09:08
3876,737567,Ion Sheriff,Deluxe,1275,AP,Credit Card,2026-04-13 00:42:15
3877,511376,Oni Katana,Select,875,EU,Credit Card,2026-01-14 14:01:28
3878,106471,Prelude to Chaos Vandal,Deluxe,1275,AP,PayPal,2026-04-10 00:06:58
3879,975726,Ion Sheriff,Deluxe,1275,BR,Credit Card,2026-01-15 07:31:05
3880,426765,Prelude to Chaos Vandal,Deluxe,1275,AP,PayPal,2026-01-10 15:39:42
3881,333671,Reaver Vandal,Premium,1775,BR,Valorant Points Card,2026-04-07 16:44:33
3882,929318,Prelude to Chaos Vandal,Select,875,BR,PayPal,2026-04-26 23:22:09
3883,100994,Reaver Vandal,Select,875,AP,Credit Card,2026-03-21 21:02:46
3884,830942,Prelude to Chaos Vandal,Ultra,2475,EU,Valorant Points Card,2026-04-17 07:08:49
3885,531457,Elderflame Operator,Ultra,2475,BR,Valorant Points Card,2026-02-23 22:17:31
3886,391123,Reaver Vandal,Deluxe,1275,BR,PayPal,2026-04-29 22:30:08
3887,932105,Prelude to Chaos Vandal,Deluxe,1275,NA,Credit Card,2026-01-03 10:09:47
3888,467226,Elderflame Operator,Deluxe,1275,EU,PayPal,2026-05-03 23:07:29
3889,368239,RGX Blade,Deluxe,1275,BR,Credit Card,2026-03-29 03:29:16
3890,619465,Reaver Vandal,Select,875,NA,Credit Card,2026-02-06 09:14:10
3891,813306,Prime Phantom,Deluxe,1275,LAS,Credit Card,2026-05-06 18:01:49
3892,951920,Oni Katana,Deluxe,1275,LAS,Valorant Points Card,2026-01-17 18:40:17
3893,521367,RGX Blade,Deluxe,1275,EU,Credit Card,2026-03-07 18:49:13
3894,770122,Glitchpop Phantom,Select,875,NA,Valorant Points Card,2026-03-09 16:37:24
3895,702088,Glitchpop Phantom,Select,875,AP,Credit Card,2026-02-04 09:32:27
3896,904919,Oni Katana,Deluxe,1275,BR,Valorant Points Card,2026-02-06 03:00:54
3897,550966,Ion Sheriff,Deluxe,1275,NA,Valorant Points Card,2026-03-06 00:20:48
3898,466065,Elderflame Operator,Premium,1775,NA,Credit Card,2026-03-28 20:27:29
3899,442903,RGX Blade,Ultra,2475,LAS,Valorant Points Card,2026-03-09 23:06:14
3900,332303,Oni Katana,Deluxe,1275,EU,Credit Card,2026-01-18 19:30:00
3901,472758,Prelude to Chaos Vandal,Deluxe,1275,AP,PayPal,2026-01-15 21:53:15
3902,350395,Elderflame Operator,Select,875,NA,PayPal,2026-01-29 19:34:08
3903,141027,Glitchpop Phantom,Select,875,BR,Valorant Points Card,2026-03-02 21:00:03
3904,572772,Reaver Vandal,Select,875,BR,PayPal,2026-02-18 04:36:42
3905,823355,RGX Blade,Premium,1775,LAN,Valorant Points Card,2026-02-01 19:11:50
3906,603596,Prime Phantom,Select,875,NA,Credit Card,2026-01-27 00:14:29
3907,125048,Prelude to Chaos Vandal,Deluxe,1275,LAN,Valorant Points Card,2026-01-04 23:24:34
3908,356837,Prime Phantom,Premium,1775,BR,Valorant Points Card,2026-02-26 00:45:20
3909,362489,RGX Blade,Deluxe,1275,LAN,Valorant Points Card,2026-04-19 11:52:45
3910,857274,Oni Katana,Premium,1775,NA,Credit Card,2026-04-24 11:23:38
3911,549504,Oni Katana,Select,875,BR,Credit Card,2026-01-08 05:16:58
3912,409730,Oni Katana,Deluxe,1275,LAN,PayPal,2026-02-06 06:52:09
3913,462179,Ion Sheriff,Ultra,4350,AP,Credit Card,2026-03-23 13:20:20
3914,555803,RGX Blade,Deluxe,1275,LAS,Valorant Points Card,2026-04-25 01:58:13
3915,830217,Oni Katana,Select,875,LAS,Credit Card,2026-02-09 22:04:31
3916,341583,Elderflame Operator,Deluxe,1275,EU,PayPal,2026-05-04 23:19:37
3917,992001,Elderflame Operator,Deluxe,1275,BR,Credit Card,2026-04-09 14:03:30
3918,862589,Elderflame Operator,Premium,1775,AP,Valorant Points Card,2026-03-15 06:59:22
3919,137560,RGX Blade,Select,875,LAN,Credit Card,2026-03-08 12:06:59
3920,220364,Glitchpop Phantom,Deluxe,1275,EU,Valorant Points Card,2026-03-22 05:07:16
3921,511020,Prelude to Chaos Vandal,Deluxe,1275,EU,Valorant Points Card,2026-01-17 20:40:26
3922,965141,Ion Sheriff,Ultra,4350,EU,PayPal,2026-02-27 18:12:02
3923,206715,Ion Sheriff,Deluxe,1275,LAN,PayPal,2026-04-19 01:01:34
3924,894669,Elderflame Operator,Select,875,AP,Credit Card,2026-02-05 15:04:40
3925,802773,RGX Blade,Deluxe,1275,LAN,Credit Card,2026-04-29 01:59:10
3926,729818,RGX Blade,Deluxe,1275,BR,PayPal,2026-01-29 09:02:07
3927,630594,Elderflame Operator,Select,875,EU,Credit Card,2026-04-24 23:25:57
3928,229096,RGX Blade,Deluxe,1275,AP,Valorant Points Card,2026-02-21 06:59:49
3929,487325,RGX Blade,Select,875,LAS,Credit Card,2026-04-08 15:14:33
3930,198894,RGX Blade,Deluxe,1275,LAS,Credit Card,2026-04-21 11:39:23
3931,978391,Oni Katana,Select,875,LAS,Valorant Points Card,2026-04-03 14:51:38
3932,654538,Ion Sheriff,Deluxe,1275,EU,PayPal,2026-01-17 20:25:58
3933,703047,Elderflame Operator,Select,875,NA,PayPal,2026-03-20 09:06:56
3934,364042,Prime Phantom,Premium,1775,LAN,Credit Card,2026-01-14 13:14:23
3935,132990,Glitchpop Phantom,Select,875,NA,PayPal,2026-02-14 12:25:31
3936,338353,RGX Blade,Select,875,AP,Credit Card,2026-03-09 20:49:05
3937,718291,Glitchpop Phantom,Select,875,LAS,Valorant Points Card,2026-04-10 12:46:10
3938,230797,Elderflame Operator,Select,875,AP,PayPal,2026-03-24 00:55:14
3939,599158,Reaver Vandal,Select,875,LAS,Valorant Points Card,2026-04-03 18:35:13
3940,566542,Reaver Vandal,Premium,1775,BR,Credit Card,2026-02-15 16:06:09
3941,390386,Ion Sheriff,Select,875,EU,Credit Card,2026-02-16 04:39:52
3942,798456,Prelude to Chaos Vandal,Select,875,BR,Valorant Points Card,2026-03-12 08:05:16
3943,128042,Oni Katana,Select,875,NA,Valorant Points Card,2026-04-29 23:47:58
3944,813560,Elderflame Operator,Select,875,EU,Valorant Points Card,2026-04-14 19:24:23
3945,599330,Glitchpop Phantom,Select,875,NA,Valorant Points Card,2026-01-24 04:45:30
3946,378653,Elderflame Operator,Ultra,2475,EU,PayPal,2026-04-09 01:48:37
3947,933166,Ion Sheriff,Premium,1775,EU,Valorant Points Card,2026-03-09 16:46:36
3948,980580,Prelude to Chaos Vandal,Premium,1775,EU,PayPal,2026-02-28 15:09:44
3949,450583,Elderflame Operator,Select,875,EU,Credit Card,2026-01-04 06:26:12
3950,748596,Ion Sheriff,Ultra,4350,NA,Credit Card,2026-01-31 02:49:09
3951,629476,RGX Blade,Select,875,BR,Credit Card,2026-03-15 00:04:04
3952,673343,Ion Sheriff,Deluxe,1275,EU,PayPal,2026-01-10 07:39:44
3953,416542,Oni Katana,Select,875,LAS,Credit Card,2026-04-04 02:21:09
3954,782786,Ion Sheriff,Select,875,LAN,Credit Card,2026-02-13 20:17:28
3955,570606,Oni Katana,Premium,1775,AP,Credit Card,2026-01-26 17:19:38
3956,723234,RGX Blade,Premium,1775,LAN,PayPal,2026-01-29 02:34:11
3957,375666,Prelude to Chaos Vandal,Ultra,2475,NA,PayPal,2026-04-29 00:35:58
3958,933585,Elderflame Operator,Select,875,BR,Valorant Points Card,2026-04-25 11:04:22
3959,277853,Elderflame Operator,Select,875,EU,Credit Card,2026-01-17 23:11:56
3960,240386,Reaver Vandal,Premium,1775,LAN,Credit Card,2026-01-03 12:29:31
3961,684567,RGX Blade,Premium,1775,LAS,Credit Card,2026-02-04 02:12:55
3962,293210,Ion Sheriff,Select,875,AP,Valorant Points Card,2026-01-10 08:48:24
3963,465443,Oni Katana,Deluxe,1275,AP,Credit Card,2026-01-20 12:25:30
3964,274065,Oni Katana,Deluxe,1275,BR,Valorant Points Card,2026-04-23 19:17:35
3965,248983,Prelude to Chaos Vandal,Premium,1775,NA,Valorant Points Card,2026-05-09 07:19:53
3966,499912,Prime Phantom,Deluxe,1275,BR,PayPal,2026-01-12 10:25:20
3967,218943,Oni Katana,Select,875,NA,Valorant Points Card,2026-01-04 20:02:14
3968,377843,Oni Katana,Premium,1775,LAS,Credit Card,2026-01-09 19:29:54
3969,161238,Elderflame Operator,Deluxe,1275,EU,Valorant Points Card,2026-04-14 22:32:46
3970,668479,Glitchpop Phantom,Ultra,4350,NA,Credit Card,2026-01-02 08:39:46
3971,499983,Oni Katana,Deluxe,1275,LAN,Credit Card,2026-01-24 19:48:32
3972,286043,Ion Sheriff,Premium,1775,EU,Valorant Points Card,2026-04-23 04:06:59
3973,964046,Prelude to Chaos Vandal,Select,875,LAS,Valorant Points Card,2026-05-01 13:10:37
3974,214656,Elderflame Operator,Premium,1775,LAS,Valorant Points Card,2026-05-04 02:19:33
3975,843000,Reaver Vandal,Deluxe,1275,NA,PayPal,2026-02-18 10:10:12
3976,723347,Ion Sheriff,Deluxe,1275,AP,PayPal,2026-03-05 09:57:57
3977,200249,Oni Katana,Deluxe,1275,EU,Credit Card,2026-02-21 06:27:29
3978,335878,Prelude to Chaos Vandal,Premium,1775,AP,PayPal,2026-05-06 11:50:43
3979,758287,Elderflame Operator,Premium,1775,AP,Credit Card,2026-05-05 04:32:53
3980,489646,RGX Blade,Deluxe,1275,NA,PayPal,2026-01-08 07:59:17
3981,530971,Prime Phantom,Select,875,EU,Valorant Points Card,2026-04-25 19:49:17
3982,776070,Elderflame Operator,Deluxe,1275,LAS,Credit Card,2026-04-24 09:29:51
3983,181270,Elderflame Operator,Deluxe,1275,BR,Credit Card,2026-04-04 16:42:27
3984,635948,Prime Phantom,Select,875,AP,Valorant Points Card,2026-03-15 04:41:36
3985,375988,Oni Katana,Deluxe,1275,NA,PayPal,2026-03-11 18:57:50
3986,359692,Reaver Vandal,Select,875,NA,Valorant Points Card,2026-04-03 02:36:41
3987,189889,RGX Blade,Select,875,BR,PayPal,2026-04-11 04:08:52
3988,625363,Ion Sheriff,Deluxe,1275,LAN,Credit Card,2026-02-16 21:06:19
3989,720772,Prelude to Chaos Vandal,Deluxe,1275,LAS,Valorant Points Card,2026-01-09 07:07:56
3990,461591,Prelude to Chaos Vandal,Deluxe,1275,BR,Valorant Points Card,2026-02-11 12:51:07
3991,126569,Prime Phantom,Premium,1775,LAN,Credit Card,2026-02-16 22:29:45
3992,994854,Oni Katana,Premium,1775,AP,Valorant Points Card,2026-04-11 03:22:23
3993,603615,Prelude to Chaos Vandal,Select,875,BR,Credit Card,2026-02-12 02:42:38
3994,748184,Elderflame Operator,Deluxe,1275,NA,Valorant Points Card,2026-02-16 08:29:36
3995,506692,Prime Phantom,Deluxe,1275,LAS,Credit Card,2026-03-15 19:23:34
3996,245132,Glitchpop Phantom,Deluxe,1275,EU,Credit Card,2026-03-19 08:46:04
3997,658808,Reaver Vandal,Select,875,BR,Credit Card,2026-03-03 19:54:27
3998,940185,Prelude to Chaos Vandal,Select,875,BR,PayPal,2026-02-26 00:02:55
3999,659074,Reaver Vandal,Ultra,2475,LAS,PayPal,2026-04-12 07:51:29
4000,351989,Oni Katana,Select,875,BR,Credit Card,2026-03-26 04:17:15
4001,366561,Elderflame Operator,Ultra,4350,BR,Credit Card,2026-02-06 11:03:27
4002,395464,Prelude to Chaos Vandal,Select,875,BR,Credit Card,2026-04-29 17:40:36
4003,757579,Reaver Vandal,Select,875,NA,Valorant Points Card,2026-02-10 15:49:02
4004,665610,Ion Sheriff,Deluxe,1275,LAN,PayPal,2026-01-17 11:42:56
4005,205420,Prelude to Chaos Vandal,Select,875,LAN,Valorant Points Card,2026-02-12 09:50:00
4006,461103,Prelude to Chaos Vandal,Premium,1775,AP,PayPal,2026-01-28 12:04:31
4007,973263,Ion Sheriff,Premium,1775,LAS,PayPal,2026-04-25 23:37:06
4008,562931,Ion Sheriff,Ultra,2475,EU,PayPal,2026-03-20 13:37:57
4009,608138,Reaver Vandal,Premium,1775,BR,Valorant Points Card,2026-05-04 18:43:10
4010,572643,Elderflame Operator,Premium,1775,AP,PayPal,2026-03-17 11:43:27
4011,491287,Ion Sheriff,Premium,1775,AP,Credit Card,2026-02-24 11:34:06
4012,423743,Oni Katana,Deluxe,1275,LAN,Credit Card,2026-03-11 05:15:29
4013,757766,Glitchpop Phantom,Deluxe,1275,AP,PayPal,2026-02-13 13:58:17
4014,128589,Glitchpop Phantom,Premium,1775,BR,PayPal,2026-03-01 11:34:40
4015,932157,Elderflame Operator,Premium,1775,NA,Credit Card,2026-03-24 08:52:17
4016,982213,Oni Katana,Deluxe,1275,LAN,Credit Card,2026-03-11 20:59:20
4017,575318,Ion Sheriff,Deluxe,1275,NA,PayPal,2026-03-02 03:51:52
4018,900982,Prime Phantom,Select,875,AP,Credit Card,2026-01-28 03:20:03
4019,121253,RGX Blade,Select,875,NA,PayPal,2026-03-04 08:59:34
4020,268979,Elderflame Operator,Select,875,LAS,Credit Card,2026-03-02 11:38:01
4021,337503,Glitchpop Phantom,Deluxe,1275,EU,Credit Card,2026-01-31 08:09:06
4022,392377,Glitchpop Phantom,Select,875,LAS,Credit Card,2026-01-28 15:46:55
4023,151688,RGX Blade,Select,875,AP,Credit Card,2026-02-26 21:22:46
4024,776228,Oni Katana,Ultra,4350,BR,PayPal,2026-04-04 22:15:59
4025,611419,Ion Sheriff,Select,875,NA,Valorant Points Card,2026-03-22 05:18:12
4026,516336,Oni Katana,Deluxe,1275,BR,Valorant Points Card,2026-04-16 13:38:20
4027,577941,Prime Phantom,Deluxe,1275,EU,Credit Card,2026-01-25 20:17:33
4028,370389,Reaver Vandal,Premium,1775,LAS,Valorant Points Card,2026-04-30 20:48:17
4029,343719,Elderflame Operator,Premium,1775,LAN,Credit Card,2026-01-03 10:25:26
4030,318058,Reaver Vandal,Select,875,LAS,Valorant Points Card,2026-02-11 23:30:45
4031,160717,Reaver Vandal,Premium,1775,NA,Credit Card,2026-02-28 11:46:36
4032,657832,Oni Katana,Premium,1775,EU,Valorant Points Card,2026-04-23 00:12:14
4033,902554,Prime Phantom,Deluxe,1275,BR,Valorant Points Card,2026-03-15 12:45:51
4034,658666,Glitchpop Phantom,Select,875,LAN,Credit Card,2026-01-11 11:27:52
4035,753677,Elderflame Operator,Select,875,LAS,PayPal,2026-03-14 15:46:04
4036,458723,Prime Phantom,Select,875,LAN,PayPal,2026-02-28 12:03:46
4037,721475,Reaver Vandal,Select,875,BR,PayPal,2026-04-30 11:30:46
4038,982129,Reaver Vandal,Select,875,AP,Credit Card,2026-02-04 02:51:14
4039,592108,Glitchpop Phantom,Premium,1775,BR,Valorant Points Card,2026-03-14 20:37:18
4040,209826,Ion Sheriff,Premium,1775,EU,Valorant Points Card,2026-03-05 07:59:25
4041,450660,Glitchpop Phantom,Ultra,4350,NA,Valorant Points Card,2026-04-02 12:58:15
4042,387091,Ion Sheriff,Select,875,EU,PayPal,2026-04-10 21:07:16
4043,632505,Prelude to Chaos Vandal,Premium,1775,AP,Credit Card,2026-01-28 10:51:28
4044,426551,Oni Katana,Deluxe,1275,NA,Credit Card,2026-03-21 07:09:48
4045,369107,Ion Sheriff,Ultra,2475,AP,PayPal,2026-02-14 19:26:32
4046,203572,Glitchpop Phantom,Premium,1775,BR,Valorant Points Card,2026-02-11 13:52:30
4047,217473,Prelude to Chaos Vandal,Select,875,LAS,PayPal,2026-04-29 05:44:17
4048,947130,Reaver Vandal,Select,875,AP,Credit Card,2026-01-10 08:04:32
4049,955915,RGX Blade,Select,875,BR,PayPal,2026-01-14 07:44:46
4050,592128,Prelude to Chaos Vandal,Ultra,2475,LAS,Valorant Points Card,2026-05-06 08:31:30
4051,486496,Ion Sheriff,Deluxe,1275,EU,Credit Card,2026-02-14 23:25:03
4052,188727,Elderflame Operator,Premium,1775,LAN,Valorant Points Card,2026-04-21 16:05:02
4053,802703,Ion Sheriff,Select,875,LAS,PayPal,2026-02-03 03:58:47
4054,636671,Reaver Vandal,Premium,1775,NA,PayPal,2026-03-22 18:34:28
4055,795385,RGX Blade,Ultra,4350,LAS,Valorant Points Card,2026-04-29 23:23:19
4056,209180,RGX Blade,Deluxe,1275,LAN,Credit Card,2026-01-03 07:56:10
4057,116871,Ion Sheriff,Deluxe,1275,AP,PayPal,2026-03-10 17:29:16
4058,642907,Prelude to Chaos Vandal,Deluxe,1275,BR,PayPal,2026-03-05 08:08:06
4059,718309,Oni Katana,Select,875,EU,PayPal,2026-04-18 17:01:18
4060,897458,RGX Blade,Select,875,LAS,PayPal,2026-05-06 21:04:28
4061,485580,RGX Blade,Ultra,4350,BR,Valorant Points Card,2026-02-26 16:15:39
4062,492400,Prime Phantom,Select,875,AP,Credit Card,2026-01-08 22:02:11
4063,387174,Prime Phantom,Premium,1775,LAN,Credit Card,2026-03-18 13:31:11
4064,110868,Oni Katana,Deluxe,1275,AP,PayPal,2026-03-28 01:57:46
4065,426018,Oni Katana,Select,875,LAN,Credit Card,2026-03-17 19:03:11
4066,291629,Glitchpop Phantom,Premium,1775,NA,Valorant Points Card,2026-05-03 17:01:31
4067,892005,Elderflame Operator,Select,875,NA,Credit Card,2026-03-04 12:57:05
4068,573112,Elderflame Operator,Premium,1775,LAS,Credit Card,2026-03-01 10:24:03
4069,510509,Elderflame Operator,Deluxe,1275,EU,PayPal,2026-02-18 19:31:31
4070,521681,Prelude to Chaos Vandal,Select,875,NA,Valorant Points Card,2026-01-14 19:12:11
4071,506331,Glitchpop Phantom,Select,875,AP,PayPal,2026-02-23 08:27:24
4072,353110,Glitchpop Phantom,Deluxe,1275,NA,PayPal,2026-05-08 16:25:57
4073,120726,RGX Blade,Deluxe,1275,AP,Credit Card,2026-04-29 13:44:52
4074,418383,Oni Katana,Select,875,LAN,Credit Card,2026-01-19 06:56:37
4075,105903,Oni Katana,Select,875,LAN,Credit Card,2026-01-10 15:19:51
4076,308136,Ion Sheriff,Premium,1775,LAS,PayPal,2026-03-03 07:55:27
4077,244634,Glitchpop Phantom,Select,875,AP,Valorant Points Card,2026-02-02 13:36:17
4078,376002,Prime Phantom,Deluxe,1275,LAN,Valorant Points Card,2026-01-18 19:37:13
4079,120821,Prelude to Chaos Vandal,Deluxe,1275,LAS,PayPal,2026-01-22 15:52:27
4080,407805,Elderflame Operator,Select,875,LAS,Valorant Points Card,2026-04-02 17:43:28
4081,296203,Oni Katana,Deluxe,1275,NA,Valorant Points Card,2026-02-25 11:51:43
4082,692411,Elderflame Operator,Premium,1775,LAN,Valorant Points Card,2026-01-20 15:05:49
4083,993124,Glitchpop Phantom,Select,875,BR,Valorant Points Card,2026-03-29 21:45:00
4084,239034,Ion Sheriff,Premium,1775,BR,Valorant Points Card,2026-04-05 05:10:09
4085,741582,Prime Phantom,Premium,1775,LAS,PayPal,2026-02-02 00:26:06
4086,198133,Glitchpop Phantom,Ultra,2475,LAN,PayPal,2026-01-10 22:51:28
4087,569237,Prime Phantom,Premium,1775,LAS,Credit Card,2026-01-26 08:21:38
4088,418471,Elderflame Operator,Deluxe,1275,EU,Valorant Points Card,2026-04-05 13:28:25
4089,354216,Prime Phantom,Ultra,2475,LAN,Valorant Points Card,2026-03-25 15:35:10
4090,815044,Ion Sheriff,Deluxe,1275,EU,Credit Card,2026-04-15 10:00:54
4091,467567,Prelude to Chaos Vandal,Premium,1775,LAS,Credit Card,2026-03-06 02:17:50
4092,177591,Ion Sheriff,Deluxe,1275,LAN,Credit Card,2026-02-15 15:17:49
4093,317731,Reaver Vandal,Select,875,LAN,Valorant Points Card,2026-04-06 18:36:23
4094,875929,Prelude to Chaos Vandal,Premium,1775,EU,Valorant Points Card,2026-03-10 18:21:09
4095,618226,Prime Phantom,Premium,1775,EU,Credit Card,2026-04-23 01:11:58
4096,724375,RGX Blade,Deluxe,1275,LAS,Valorant Points Card,2026-03-28 07:29:13
4097,973538,Glitchpop Phantom,Select,875,EU,Valorant Points Card,2026-02-11 17:07:57
4098,541572,Prelude to Chaos Vandal,Select,875,BR,Credit Card,2026-04-28 17:51:45
4099,581408,Elderflame Operator,Select,875,AP,PayPal,2026-01-05 22:26:04
4100,610990,Prelude to Chaos Vandal,Select,875,NA,Valorant Points Card,2026-01-22 12:43:53
4101,708986,Oni Katana,Premium,1775,NA,PayPal,2026-03-22 03:01:38
4102,569894,RGX Blade,Select,875,LAS,Credit Card,2026-05-01 04:09:59
4103,519303,Glitchpop Phantom,Premium,1775,BR,Valorant Points Card,2026-03-27 06:27:30
4104,474144,Prelude to Chaos Vandal,Select,875,EU,PayPal,2026-01-13 11:06:53
4105,931753,RGX Blade,Select,875,BR,PayPal,2026-04-26 05:51:44
4106,296061,Reaver Vandal,Select,875,LAN,Valorant Points Card,2026-03-29 23:39:36
4107,239367,Prelude to Chaos Vandal,Select,875,BR,PayPal,2026-01-02 09:49:55
4108,990984,Elderflame Operator,Select,875,AP,PayPal,2026-01-02 18:35:08
4109,202609,Oni Katana,Deluxe,1275,AP,Credit Card,2026-02-23 01:14:34
4110,430300,Glitchpop Phantom,Select,875,AP,Credit Card,2026-03-08 15:22:49
4111,117475,Reaver Vandal,Select,875,LAS,Valorant Points Card,2026-01-13 07:29:45
4112,627605,Prelude to Chaos Vandal,Premium,1775,LAN,PayPal,2026-03-13 21:17:02
4113,394335,RGX Blade,Deluxe,1275,LAN,Valorant Points Card,2026-03-14 18:15:11
4114,363232,Reaver Vandal,Deluxe,1275,BR,PayPal,2026-03-25 11:32:56
4115,914657,Reaver Vandal,Deluxe,1275,BR,Valorant Points Card,2026-01-23 21:24:07
4116,591179,Ion Sheriff,Select,875,LAS,PayPal,2026-01-05 16:29:34
4117,437721,Oni Katana,Select,875,NA,Credit Card,2026-03-30 14:57:31
4118,126906,Prime Phantom,Select,875,LAN,PayPal,2026-03-11 12:38:33
4119,685386,Glitchpop Phantom,Deluxe,1275,LAS,Valorant Points Card,2026-01-23 10:52:28
4120,687092,Glitchpop Phantom,Deluxe,1275,EU,PayPal,2026-04-01 17:41:43
4121,178411,Prime Phantom,Deluxe,1275,LAS,Credit Card,2026-04-07 17:12:33
4122,408184,Glitchpop Phantom,Select,875,LAS,PayPal,2026-04-21 16:17:45
4123,446923,Oni Katana,Deluxe,1275,NA,PayPal,2026-01-12 22:31:39
4124,519800,Glitchpop Phantom,Deluxe,1275,EU,Credit Card,2026-03-12 18:15:52
4125,201949,Oni Katana,Select,875,AP,Valorant Points Card,2026-01-13 16:56:59
4126,331856,Prelude to Chaos Vandal,Select,875,NA,PayPal,2026-01-24 04:24:28
4127,664211,Reaver Vandal,Deluxe,1275,AP,PayPal,2026-01-03 12:47:52
4128,727035,Ion Sheriff,Select,875,AP,Valorant Points Card,2026-01-31 08:02:09
4129,706256,Reaver Vandal,Deluxe,1275,LAN,Valorant Points Card,2026-04-24 00:12:01
